ADC_filtered,ADC_diff,current,charging_time,time
848, 848, 16, 8.00, 31806344
882, 34, 16, 8.00, 31829316
862, -20, 16, 8.00, 31842952
841, -21, 16, 8.00, 31856656
827, -14, 16, 8.00, 31870360
815, -12, 16, 8.00, 31883316
809, -6, 16, 8.00, 31895460
803, -6, 16, 8.00, 31907492
800, -3, 16, 8.00, 31919536
797, -3, 16, 8.00, 31931580
793, -4, 16, 8.00, 31943636
790, -3, 16, 8.00, 31955676
788, -2, 16, 8.00, 31967712
787, -1, 16, 8.00, 31979764
785, -2, 16, 8.00, 31991832
782, -3, 16, 8.00, 32003888
781, -1, 16, 8.00, 32018700
780, -1, 16, 8.00, 32030752
779, -1, 16, 8.00, 32042804
778, -1, 16, 8.00, 32054836
778, 0, 16, 8.00, 32066876
777, -1, 16, 8.00, 32078872
776, -1, 16, 8.00, 32090920
775, -1, 16, 8.00, 32102956
775, 0, 16, 8.00, 32114992
775, 0, 16, 8.00, 32126996
774, -1, 16, 8.00, 32138988
774, 0, 16, 8.00, 32151032
773, -1, 16, 8.00, 32163016
773, 0, 16, 8.00, 32175064
773, 0, 16, 8.00, 32187032
772, -1, 16, 8.00, 32199020
771, -1, 16, 8.00, 32211064
771, 0, 16, 8.00, 32223104
770, -1, 16, 8.00, 32237856
770, 0, 16, 8.00, 32249904
769, -1, 16, 8.00, 32261896
769, 0, 16, 8.00, 32273944
768, -1, 16, 8.00, 32285932
768, 0, 16, 8.00, 32297980
768, 0, 16, 8.00, 32309972
768, 0, 16, 8.00, 32321956
767, -1, 16, 8.00, 32333944
767, 0, 16, 8.00, 32345984
768, 1, 16, 8.00, 32357960
767, -1, 16, 8.00, 32369940
766, -1, 16, 8.00, 32381988
766, 0, 16, 8.00, 32394036
765, -1, 16, 8.00, 32406016
765, 0, 16, 8.00, 32418048
766, 1, 16, 8.00, 32430044
765, -1, 16, 8.00, 32442024
765, 0, 16, 8.00, 32456824
765, 0, 16, 8.00, 32468816
765, 0, 16, 8.00, 32480796
764, -1, 16, 8.00, 32492784
763, -1, 16, 8.00, 32504828
764, 1, 16, 8.00, 32516876
763, -1, 16, 8.00, 32528872
763, 0, 16, 8.00, 32540916
763, 0, 16, 8.00, 32552908
763, 0, 16, 8.00, 32564896
763, 0, 16, 8.00, 32576880
762, -1, 16, 8.00, 32588876
762, 0, 16, 8.00, 32600928
762, 0, 16, 8.00, 32612908
761, -1, 16, 8.00, 32624888
761, 0, 16, 8.00, 32636948
762, 1, 16, 8.00, 32648940
761, -1, 16, 8.00, 32660920
761, 0, 16, 8.00, 32675736
760, -1, 16, 8.00, 32687716
761, 1, 16, 8.00, 32699760
760, -1, 16, 8.00, 32711756
760, 0, 16, 8.00, 32723796
760, 0, 16, 8.00, 32735780
759, -1, 16, 8.00, 32747764
759, 0, 16, 8.00, 32759804
760, 1, 16, 8.00, 32771812
760, 0, 16, 8.00, 32783796
759, -1, 16, 8.00, 32795784
759, 0, 16, 8.00, 32807816
759, 0, 16, 8.00, 32819780
759, 0, 16, 8.00, 32848952
758, -1, 16, 8.00, 32875476
759, 1, 16, 8.00, 32887436
758, -1, 16, 8.00, 32899412
758, 0, 16, 8.00, 32911460
758, 0, 16, 8.00, 32926092
760, 2, 16, 8.00, 32938084
765, 5, 16, 8.00, 32950076
770, 5, 16, 8.00, 32962052
817, 47, 16, 8.00, 32974032
890, 73, 16, 8.00, 32986104
909, 19, 16, 8.00, 32998188
883, -26, 16, 8.00, 33010248
861, -22, 16, 8.00, 33022372
835, -26, 16, 8.00, 33034516
826, -9, 16, 8.00, 33046640
820, -6, 16, 8.00, 33058692
812, -8, 16, 8.00, 33070724
809, -3, 16, 8.00, 33082768
807, -2, 16, 8.00, 33094808
803, -4, 16, 8.00, 33106852
801, -2, 16, 8.00, 33118884
800, -1, 16, 8.00, 33130920
798, -2, 16, 8.00, 33145684
797, -1, 16, 8.00, 33157708
795, -2, 16, 8.00, 33169752
794, -1, 16, 8.00, 33181804
793, -1, 16, 8.00, 33193844
792, -1, 16, 8.00, 33205872
791, -1, 16, 8.00, 33217908
791, 0, 16, 8.00, 33229952
790, -1, 16, 8.00, 33241940
790, 0, 16, 8.00, 33253968
789, -1, 16, 8.00, 33265956
788, -1, 16, 8.00, 33278004
787, -1, 16, 8.00, 33290052
787, 0, 16, 8.00, 33302080
786, -1, 16, 8.00, 33314060
786, 0, 16, 8.00, 33326108
785, -1, 16, 8.00, 33338100
785, 0, 16, 8.00, 33350140
784, -1, 16, 8.00, 33364852
783, -1, 16, 8.00, 33376876
783, 0, 16, 8.00, 33388916
782, -1, 16, 8.00, 33400912
782, 0, 16, 8.00, 33412956
782, 0, 16, 8.00, 33424928
782, 0, 16, 8.00, 33436916
781, -1, 16, 8.00, 33448904
781, 0, 16, 8.00, 33460928
780, -1, 16, 8.00, 33472916
780, 0, 16, 8.00, 33484956
780, 0, 16, 8.00, 33496936
780, 0, 16, 8.00, 33508912
779, -1, 16, 8.00, 33520896
779, 0, 16, 8.00, 33532944
778, -1, 16, 8.00, 33544932
779, 1, 16, 8.00, 33556972
778, -1, 16, 8.00, 33568960
777, -1, 16, 8.00, 33583700
777, 0, 16, 8.00, 33595752
777, 0, 16, 8.00, 33607740
777, 0, 16, 8.00, 33619728
776, -1, 16, 8.00, 33631720
776, 0, 16, 8.00, 33643760
776, 0, 16, 8.00, 33655748
776, 0, 16, 8.00, 33667716
776, 0, 16, 8.00, 33679700
776, 0, 16, 8.00, 33691692
776, 0, 16, 8.00, 33703680
775, -1, 16, 8.00, 33715660
775, 0, 16, 8.00, 33727708
775, 0, 16, 8.00, 33739700
774, -1, 16, 8.00, 33751672
775, 1, 16, 8.00, 33763708
774, -1, 16, 8.00, 33775704
774, 0, 16, 8.00, 33787748
774, 0, 16, 8.00, 33802444
774, 0, 16, 8.00, 33814432
777, 3, 16, 8.00, 33826404
778, 1, 16, 8.00, 33838384
875, 97, 16, 8.00, 33857132
897, 22, 16, 8.00, 33869216
881, -16, 16, 8.00, 33881228
855, -26, 16, 8.00, 33893360
837, -18, 16, 8.00, 33905496
818, -19, 16, 8.00, 33925388
809, -9, 16, 8.00, 33946688
806, -3, 16, 8.00, 33958724
803, -3, 16, 8.00, 33970752
801, -2, 16, 8.00, 33982792
800, -1, 16, 8.00, 33994840
798, -2, 16, 8.00, 34006884
797, -1, 16, 8.00, 34018912
795, -2, 16, 8.00, 34033652
795, 0, 16, 8.00, 34045704
793, -2, 16, 8.00, 34057696
792, -1, 16, 8.00, 34069736
792, 0, 16, 8.00, 34081784
791, -1, 16, 8.00, 34093780
790, -1, 16, 8.00, 34105820
789, -1, 16, 8.00, 34117864
789, 0, 16, 8.00, 34129908
788, -1, 16, 8.00, 34141908
787, -1, 16, 8.00, 34153948
787, 0, 16, 8.00, 34165988
787, 0, 16, 8.00, 34177976
786, -1, 16, 8.00, 34189952
785, -1, 16, 8.00, 34201984
785, 0, 16, 8.00, 34214024
784, -1, 16, 8.00, 34226012
784, 0, 16, 8.00, 34238040
783, -1, 16, 8.00, 34252756
783, 0, 16, 8.00, 34264796
782, -1, 16, 8.00, 34276784
782, 0, 16, 8.00, 34288824
781, -1, 16, 8.00, 34300808
782, 1, 16, 8.00, 34312836
781, -1, 16, 8.00, 34324808
781, 0, 16, 8.00, 34336860
781, 0, 16, 8.00, 34348848
781, 0, 16, 8.00, 34360824
780, -1, 16, 8.00, 34372812
779, -1, 16, 8.00, 34384856
780, 1, 16, 8.00, 34396900
779, -1, 16, 8.00, 34408888
779, 0, 16, 8.00, 34420932
778, -1, 16, 8.00, 34432916
778, 0, 16, 8.00, 34444940
778, 0, 16, 8.00, 34456916
777, -1, 16, 8.00, 34471632
777, 0, 16, 8.00, 34483664
777, 0, 16, 8.00, 34495648
777, 0, 16, 8.00, 34507636
777, 0, 16, 8.00, 34519604
776, -1, 16, 8.00, 34531592
776, 0, 16, 8.00, 34543644
776, 0, 16, 8.00, 34555628
775, -1, 16, 8.00, 34567608
775, 0, 16, 8.00, 34579652
775, 0, 16, 8.00, 34591636
775, 0, 16, 8.00, 34603600
774, -1, 16, 8.00, 34615584
774, 0, 16, 8.00, 34627636
774, 0, 16, 8.00, 34639628
774, 0, 16, 8.00, 34651616
773, -1, 16, 8.00, 34663612
774, 1, 16, 8.00, 34675656
775, 1, 16, 8.00, 34690336
777, 2, 16, 8.00, 34702324
792, 15, 16, 8.00, 34714328
843, 51, 16, 8.00, 34726400
866, 23, 16, 8.00, 34738476
858, -8, 16, 8.00, 34750560
834, -24, 16, 8.00, 34762596
818, -16, 16, 8.00, 34774716
810, -8, 16, 8.00, 34786856
802, -8, 16, 8.00, 34798904
798, -4, 16, 8.00, 34810960
794, -4, 16, 8.00, 34823008
791, -3, 16, 8.00, 34835028
789, -2, 16, 8.00, 34847068
788, -1, 16, 8.00, 34859104
786, -2, 16, 8.00, 34871144
785, -1, 16, 8.00, 34883180
784, -1, 16, 8.00, 34895216
783, -1, 16, 8.00, 34910024
782, -1, 16, 8.00, 34922056
780, -2, 16, 8.00, 34950996
780, 0, 16, 8.00, 34963016
779, -1, 16, 8.00, 34975000
779, 0, 16, 8.00, 34987048
777, -2, 16, 8.00, 35005792
777, 0, 16, 8.00, 35017840
776, -1, 16, 8.00, 35029760
776, 0, 16, 8.00, 35041736
776, 0, 16, 8.00, 35053724
775, -1, 16, 8.00, 35065712
775, 0, 16, 8.00, 35077732
775, 0, 16, 8.00, 35089716
774, -1, 16, 8.00, 35101716
774, 0, 16, 8.00, 35113760
773, -1, 16, 8.00, 35125740
772, -1, 16, 8.00, 35137788
772, 0, 16, 8.00, 35152600
772, 0, 16, 8.00, 35164584
772, 0, 16, 8.00, 35176580
772, 0, 16, 8.00, 35188568
771, -1, 16, 8.00, 35200552
771, 0, 16, 8.00, 35212588
771, 0, 16, 8.00, 35224588
771, 0, 16, 8.00, 35236580
770, -1, 16, 8.00, 35248564
770, 0, 16, 8.00, 35260596
770, 0, 16, 8.00, 35272584
769, -1, 16, 8.00, 35284560
770, 1, 16, 8.00, 35296604
769, -1, 16, 8.00, 35308600
769, 0, 16, 8.00, 35320640
769, 0, 16, 8.00, 35332612
769, 0, 16, 8.00, 35344588
768, -1, 16, 8.00, 35356584
768, 0, 16, 8.00, 35371396
768, 0, 16, 8.00, 35383400
767, -1, 16, 8.00, 35395384
767, 0, 16, 8.00, 35407412
768, 1, 16, 8.00, 35419400
767, -1, 16, 8.00, 35431384
767, 0, 16, 8.00, 35443424
767, 0, 16, 8.00, 35455408
771, 4, 16, 8.00, 35467400
781, 10, 16, 8.00, 35479388
834, 53, 16, 8.00, 35491448
867, 33, 16, 8.00, 35503528
858, -9, 16, 8.00, 35515604
832, -26, 16, 8.00, 35527648
818, -14, 16, 8.00, 35539780
807, -11, 16, 8.00, 35551912
802, -5, 16, 8.00, 35564048
798, -4, 16, 8.00, 35576096
793, -5, 16, 8.00, 35590880
792, -1, 16, 8.00, 35602912
790, -2, 16, 8.00, 35614960
789, -1, 16, 8.00, 35627000
787, -2, 16, 8.00, 35639048
786, -1, 16, 8.00, 35651096
785, -1, 16, 8.00, 35663136
784, -1, 16, 8.00, 35675188
784, 0, 16, 8.00, 35687236
783, -1, 16, 8.00, 35699216
781, -2, 16, 8.00, 35711252
781, 0, 16, 8.00, 35723304
780, -1, 16, 8.00, 35735292
779, -1, 16, 8.00, 35747332
778, -1, 16, 8.00, 35759376
778, 0, 16, 8.00, 35771424
777, -1, 16, 8.00, 35783412
777, 0, 16, 8.00, 35795452
776, -1, 16, 8.00, 35810136
776, 0, 16, 8.00, 35822160
776, 0, 16, 8.00, 35834144
775, -1, 16, 8.00, 35846136
775, 0, 16, 8.00, 35858188
774, -1, 16, 8.00, 35870180
774, 0, 16, 8.00, 35882224
774, 0, 16, 8.00, 35894212
774, 0, 16, 8.00, 35906184
773, -1, 16, 8.00, 35918172
773, 0, 16, 8.00, 35930220
772, -1, 16, 8.00, 35942212
772, 0, 16, 8.00, 35965668
771, -1, 16, 8.00, 35977652
772, 1, 16, 8.00, 35989624
771, -1, 16, 8.00, 36001612
771, 0, 16, 8.00, 36013640
771, 0, 16, 8.00, 36032308
770, -1, 16, 8.00, 36046988
770, 0, 16, 8.00, 36059028
770, 0, 16, 8.00, 36071008
769, -1, 16, 8.00, 36082992
769, 0, 16, 8.00, 36095032
768, -1, 16, 8.00, 36107024
768, 0, 16, 8.00, 36119076
769, 1, 16, 8.00, 36131060
772, 3, 16, 8.00, 36143056
785, 13, 16, 8.00, 36155032
845, 60, 16, 8.00, 36167108
884, 39, 16, 8.00, 36179184
839, -45, 16, 8.00, 36191264
818, -21, 16, 8.00, 36203392
808, -10, 16, 8.00, 36215524
799, -9, 16, 8.00, 36227648
794, -5, 16, 8.00, 36239708
791, -3, 16, 8.00, 36251756
789, -2, 16, 8.00, 36261592
787, -2, 16, 8.00, 36273644
785, -2, 16, 8.00, 36285696
783, -2, 16, 8.00, 36297740
782, -1, 16, 8.00, 36309784
781, -1, 16, 8.00, 36321816
781, 0, 16, 8.00, 36333792
779, -2, 16, 8.00, 36345780
779, 0, 16, 8.00, 36357812
777, -2, 16, 8.00, 36369804
776, -1, 16, 8.00, 36381856
776, 0, 16, 8.00, 36393900
775, -1, 16, 8.00, 36405876
775, 0, 16, 8.00, 36417908
774, -1, 16, 8.00, 36429904
773, -1, 16, 8.00, 36441884
773, 0, 16, 8.00, 36453916
773, 0, 16, 8.00, 36468560
773, 0, 16, 8.00, 36480540
772, -1, 16, 8.00, 36492524
772, 0, 16, 8.00, 36504568
771, -1, 16, 8.00, 36516568
771, 0, 16, 8.00, 36528612
771, 0, 16, 8.00, 36540604
770, -1, 16, 8.00, 36552592
770, 0, 16, 8.00, 36564624
769, -1, 16, 8.00, 36576604
769, 0, 16, 8.00, 36588652
769, 0, 16, 8.00, 36600644
768, -1, 16, 8.00, 36612624
768, 0, 16, 8.00, 36624664
768, 0, 16, 8.00, 36636652
768, 0, 16, 8.00, 36648636
767, -1, 16, 8.00, 36660616
767, 0, 16, 8.00, 36672656
767, 0, 16, 8.00, 36687372
767, 0, 16, 8.00, 36699352
766, -1, 16, 8.00, 36711336
766, 0, 16, 8.00, 36723368
767, 1, 16, 8.00, 36735356
771, 4, 16, 8.00, 36747352
774, 3, 16, 8.00, 36759348
827, 53, 16, 8.00, 36771324
834, 7, 16, 8.00, 36783392
812, -22, 16, 8.00, 36795380
792, -20, 16, 8.00, 36807516
781, -11, 16, 8.00, 36819640
776, -5, 16, 8.00, 36831768
773, -3, 16, 8.00, 36843824
769, -4, 16, 8.00, 36855880
768, -1, 16, 8.00, 36867920
766, -2, 16, 8.00, 36879948
765, -1, 16, 8.00, 36891992
764, -1, 16, 8.00, 36906748
762, -2, 16, 8.00, 36918788
762, 0, 16, 8.00, 36930824
761, -1, 16, 8.00, 36942812
760, -1, 16, 8.00, 36954860
759, -1, 16, 8.00, 36974608
759, 0, 16, 8.00, 36986656
759, 0, 16, 8.00, 36998636
758, -1, 16, 8.00, 37010624
757, -1, 16, 8.00, 37022656
757, 0, 16, 8.00, 37034684
757, 0, 16, 8.00, 37046660
757, 0, 16, 8.00, 37058652
756, -1, 16, 8.00, 37070640
755, -1, 16, 8.00, 37090408
755, 0, 16, 8.00, 37107264
754, -1, 16, 8.00, 37119244
754, 0, 16, 8.00, 37131296
753, -1, 16, 8.00, 37146068
754, 1, 16, 8.00, 37158112
753, -1, 16, 8.00, 37170096
752, -1, 16, 8.00, 37182124
753, 1, 16, 8.00, 37194164
752, -1, 16, 8.00, 37206148
752, 0, 16, 8.00, 37218196
752, 0, 16, 8.00, 37230172
752, 0, 16, 8.00, 37242164
751, -1, 16, 8.00, 37254160
751, 0, 16, 8.00, 37266208
751, 0, 16, 8.00, 37278192
750, -1, 16, 8.00, 37290180
750, 0, 16, 8.00, 37302220
751, 1, 16, 8.00, 37314196
756, 5, 16, 8.00, 37326184
811, 55, 16, 8.00, 37338172
865, 54, 16, 8.00, 37350252
825, -40, 16, 8.00, 37365112
806, -19, 16, 8.00, 37377252
794, -12, 16, 8.00, 37389396
788, -6, 16, 8.00, 37401536
784, -4, 16, 8.00, 37413576
782, -2, 16, 8.00, 37425616
780, -2, 16, 8.00, 37437660
778, -2, 16, 8.00, 37449700
777, -1, 16, 8.00, 37461740
775, -2, 16, 8.00, 37473784
774, -1, 16, 8.00, 37485820
773, -1, 16, 8.00, 37497864
772, -1, 16, 8.00, 37509908
771, -1, 16, 8.00, 37521940
771, 0, 16, 8.00, 37533972
770, -1, 16, 8.00, 37545960
769, -1, 16, 8.00, 37558004
768, -1, 16, 8.00, 37570044
768, 0, 16, 8.00, 37584776
768, 0, 16, 8.00, 37596748
767, -1, 16, 8.00, 37608736
766, -1, 16, 8.00, 37620784
766, 0, 16, 8.00, 37632824
765, -1, 16, 8.00, 37644800
765, 0, 16, 8.00, 37656832
765, 0, 16, 8.00, 37668820
764, -1, 16, 8.00, 37680788
764, 0, 16, 8.00, 37692828
763, -1, 16, 8.00, 37704816
763, 0, 16, 8.00, 37716852
763, 0, 16, 8.00, 37728828
762, -1, 16, 8.00, 37740812
763, 1, 16, 8.00, 37752864
762, -1, 16, 8.00, 37764852
762, 0, 16, 8.00, 37776896
762, 0, 16, 8.00, 37788884
761, -1, 16, 8.00, 37803572
761, 0, 16, 8.00, 37815608
761, 0, 16, 8.00, 37827600
760, -1, 16, 8.00, 37839588
761, 1, 16, 8.00, 37851624
764, 3, 16, 8.00, 37863612
849, 85, 16, 8.00, 37875600
899, 50, 16, 8.00, 37887660
876, -23, 16, 8.00, 37899740
839, -37, 16, 8.00, 37911868
821, -18, 16, 8.00, 37924016
813, -8, 16, 8.00, 37936156
809, -4, 16, 8.00, 37948200
805, -4, 16, 8.00, 37960232
802, -3, 16, 8.00, 37972272
799, -3, 16, 8.00, 37991056
797, -2, 16, 8.00, 38003096
795, -2, 16, 8.00, 38017780
794, -1, 16, 8.00, 38029820
793, -1, 16, 8.00, 38041856
792, -1, 16, 8.00, 38053904
791, -1, 16, 8.00, 38065948
790, -1, 16, 8.00, 38077988
789, -1, 16, 8.00, 38090024
789, 0, 16, 8.00, 38102072
788, -1, 16, 8.00, 38120816
786, -2, 16, 8.00, 38132852
786, 0, 16, 8.00, 38144892
786, 0, 16, 8.00, 38156872
785, -1, 16, 8.00, 38168848
785, 0, 16, 8.00, 38180900
784, -1, 16, 8.00, 38192888
783, -1, 16, 8.00, 38204924
783, 0, 16, 8.00, 38216956
782, -1, 16, 8.00, 38228948
782, 0, 16, 8.00, 38243696
782, 0, 16, 8.00, 38255688
782, 0, 16, 8.00, 38267680
781, -1, 16, 8.00, 38279660
780, -1, 16, 8.00, 38291700
781, 1, 16, 8.00, 38303752
780, -1, 16, 8.00, 38315744
780, 0, 16, 8.00, 38327780
780, 0, 16, 8.00, 38339768
779, -1, 16, 8.00, 38351760
779, 0, 16, 8.00, 38363788
781, 2, 16, 8.00, 38375772
789, 8, 16, 8.00, 38387768
873, 84, 16, 8.00, 38399756
883, 10, 16, 8.00, 38411832
843, -40, 16, 8.00, 38423904
820, -23, 16, 8.00, 38436036
811, -9, 16, 8.00, 38448188
804, -7, 16, 8.00, 38462940
802, -2, 16, 8.00, 38474976
800, -2, 16, 8.00, 38487012
796, -4, 16, 8.00, 38499052
795, -1, 16, 8.00, 38511092
793, -2, 16, 8.00, 38523124
792, -1, 16, 8.00, 38535176
791, -1, 16, 8.00, 38547216
790, -1, 16, 8.00, 38559256
789, -1, 16, 8.00, 38571296
788, -1, 16, 8.00, 38583336
787, -1, 16, 8.00, 38595380
786, -1, 16, 8.00, 38607408
785, -1, 16, 8.00, 38619452
786, 1, 16, 8.00, 38631496
785, -1, 16, 8.00, 38643484
785, 0, 16, 8.00, 38655524
784, -1, 16, 8.00, 38667508
783, -1, 16, 8.00, 38682240
783, 0, 16, 8.00, 38694276
782, -1, 16, 8.00, 38706276
782, 0, 16, 8.00, 38718312
782, 0, 16, 8.00, 38730288
781, -1, 16, 8.00, 38742268
781, 0, 16, 8.00, 38754324
780, -1, 16, 8.00, 38766316
780, 0, 16, 8.00, 38778356
779, -1, 16, 8.00, 38790344
779, 0, 16, 8.00, 38802388
779, 0, 16, 8.00, 38814364
778, -1, 16, 8.00, 38826348
778, 0, 16, 8.00, 38838388
778, 0, 16, 8.00, 38850380
778, 0, 16, 8.00, 38862356
777, -1, 16, 8.00, 38874340
780, 3, 16, 8.00, 38886376
785, 5, 16, 8.00, 38901108
836, 51, 16, 8.00, 38913116
878, 42, 16, 8.00, 38925132
830, -48, 16, 8.00, 38937196
805, -25, 16, 8.00, 38949332
798, -7, 16, 8.00, 38961480
793, -5, 16, 8.00, 38973540
788, -5, 16, 8.00, 38985596
786, -2, 16, 8.00, 38997636
784, -2, 16, 8.00, 39009676
783, -1, 16, 8.00, 39021732
781, -2, 16, 8.00, 39033784
780, -1, 16, 8.00, 39045820
779, -1, 16, 8.00, 39057868
778, -1, 16, 8.00, 39069924
777, -1, 16, 8.00, 39081976
776, -1, 16, 8.00, 39094028
775, -1, 16, 8.00, 39106088
775, 0, 16, 8.00, 39120872
773, -2, 16, 8.00, 39132860
774, 1, 16, 8.00, 39144904
772, -2, 16, 8.00, 39156900
772, 0, 16, 8.00, 39176720
771, -1, 16, 8.00, 39198308
770, -1, 16, 8.00, 39210296
770, 0, 16, 8.00, 39222352
770, 0, 16, 8.00, 39234352
770, 0, 16, 8.00, 39246280
769, -1, 16, 8.00, 39258284
769, 0, 16, 8.00, 39270276
769, 0, 16, 8.00, 39282260
768, -1, 16, 8.00, 39294260
768, 0, 16, 8.00, 39306320
768, 0, 16, 8.00, 39318320
767, -1, 16, 8.00, 39330308
767, 0, 16, 8.00, 39342356
766, -1, 16, 8.00, 39357088
766, 0, 16, 8.00, 39369136
766, 0, 16, 8.00, 39381136
766, 0, 16, 8.00, 39393128
784, 18, 16, 8.00, 39405112
843, 59, 16, 8.00, 39417200
851, 8, 16, 8.00, 39429288
809, -42, 16, 8.00, 39441212
799, -10, 16, 8.00, 39453336
793, -6, 16, 8.00, 39465480
787, -6, 16, 8.00, 39477536
784, -3, 16, 8.00, 39489600
782, -2, 16, 8.00, 39501648
780, -2, 16, 8.00, 39513692
779, -1, 16, 8.00, 39525676
777, -2, 16, 8.00, 39537732
777, 0, 16, 8.00, 39549792
776, -1, 16, 8.00, 39564440
775, -1, 16, 8.00, 39576424
773, -2, 16, 8.00, 39588464
772, -1, 16, 8.00, 39600508
771, -1, 16, 8.00, 39612556
771, 0, 16, 8.00, 39624604
771, 0, 16, 8.00, 39636588
770, -1, 16, 8.00, 39648580
769, -1, 16, 8.00, 39660580
769, 0, 16, 8.00, 39672628
768, -1, 16, 8.00, 39684620
768, 0, 16, 8.00, 39696600
767, -1, 16, 8.00, 39708596
767, 0, 16, 8.00, 39720636
767, 0, 16, 8.00, 39732628
766, -1, 16, 8.00, 39744624
766, 0, 16, 8.00, 39756668
766, 0, 16, 8.00, 39768660
765, -1, 16, 8.00, 39783384
765, 0, 16, 8.00, 39795436
765, 0, 16, 8.00, 39807432
764, -1, 16, 8.00, 39819436
764, 0, 16, 8.00, 39831480
764, 0, 16, 8.00, 39843392
764, 0, 16, 8.00, 39855384
763, -1, 16, 8.00, 39867316
763, 0, 16, 8.00, 39879352
765, 2, 16, 8.00, 39891344
770, 5, 16, 8.00, 39903344
829, 59, 16, 8.00, 39915344
862, 33, 16, 8.00, 39927424
826, -36, 16, 8.00, 39939512
811, -15, 16, 8.00, 39951652
802, -9, 16, 8.00, 39963800
796, -6, 16, 8.00, 39975864
792, -4, 16, 8.00, 39987924
788, -4, 16, 8.00, 40002760
787, -1, 16, 8.00, 40014740
785, -2, 16, 8.00, 40026772
784, -1, 16, 8.00, 40038824
783, -1, 16, 8.00, 40050872
782, -1, 16, 8.00, 40062924
781, -1, 16, 8.00, 40074968
780, -1, 16, 8.00, 40087012
779, -1, 16, 8.00, 40099060
778, -1, 16, 8.00, 40111116
778, 0, 16, 8.00, 40123164
777, -1, 16, 8.00, 40135156
776, -1, 16, 8.00, 40147204
775, -1, 16, 8.00, 40159260
775, 0, 16, 8.00, 40171304
775, 0, 16, 8.00, 40183292
773, -2, 16, 8.00, 40213212
773, 0, 16, 8.00, 40225260
772, -1, 16, 8.00, 40239980
772, 0, 16, 8.00, 40261528
771, -1, 16, 8.00, 40273512
770, -1, 16, 8.00, 40285496
770, 0, 16, 8.00, 40297484
770, 0, 16, 8.00, 40309476
769, -1, 16, 8.00, 40321472
769, 0, 16, 8.00, 40333520
769, 0, 16, 8.00, 40345512
769, 0, 16, 8.00, 40357496
768, -1, 16, 8.00, 40369496
768, 0, 16, 8.00, 40381548
774, 6, 16, 8.00, 40393548
822, 48, 16, 8.00, 40405540
868, 46, 16, 8.00, 40417620
855, -13, 16, 8.00, 40429704
815, -40, 16, 8.00, 40441848
805, -10, 16, 8.00, 40454000
798, -7, 16, 8.00, 40468856
794, -4, 16, 8.00, 40480908
792, -2, 16, 8.00, 40492964
790, -2, 16, 8.00, 40505000
789, -1, 16, 8.00, 40517056
787, -2, 16, 8.00, 40529104
785, -2, 16, 8.00, 40541156
784, -1, 16, 8.00, 40553208
783, -1, 16, 8.00, 40565252
782, -1, 16, 8.00, 40577304
781, -1, 16, 8.00, 40589360
781, 0, 16, 8.00, 40601416
780, -1, 16, 8.00, 40613404
779, -1, 16, 8.00, 40625452
779, 0, 16, 8.00, 40637508
778, -1, 16, 8.00, 40649508
777, -1, 16, 8.00, 40661548
777, 0, 16, 8.00, 40676324
776, -1, 16, 8.00, 40688316
776, 0, 16, 8.00, 40700368
776, 0, 16, 8.00, 40712364
776, 0, 16, 8.00, 40724352
775, -1, 16, 8.00, 40736332
775, 0, 16, 8.00, 40748380
774, -1, 16, 8.00, 40760384
774, 0, 16, 8.00, 40772440
773, -1, 16, 8.00, 40784428
773, 0, 16, 8.00, 40796476
772, -1, 16, 8.00, 40808472
772, 0, 16, 8.00, 40820520
771, -1, 16, 8.00, 40832504
771, 0, 16, 8.00, 40844552
771, 0, 16, 8.00, 40856552
770, -1, 16, 8.00, 40868480
771, 1, 16, 8.00, 40880528
770, -1, 16, 8.00, 40892528
769, -1, 16, 8.00, 40902380
771, 2, 16, 8.00, 40914432
775, 4, 16, 8.00, 40926436
847, 72, 16, 8.00, 40938376
896, 49, 16, 8.00, 40950384
844, -52, 16, 8.00, 40962472
816, -28, 16, 8.00, 40974600
805, -11, 16, 8.00, 40986736
800, -5, 16, 8.00, 40998868
795, -5, 16, 8.00, 41010928
793, -2, 16, 8.00, 41022972
791, -2, 16, 8.00, 41035020
788, -3, 16, 8.00, 41047076
787, -1, 16, 8.00, 41059124
786, -1, 16, 8.00, 41071156
785, -1, 16, 8.00, 41083204
783, -2, 16, 8.00, 41095260
781, -2, 16, 8.00, 41110084
780, -1, 16, 8.00, 41122124
779, -1, 16, 8.00, 41134180
779, 0, 16, 8.00, 41146224
779, 0, 16, 8.00, 41158200
778, -1, 16, 8.00, 41170196
777, -1, 16, 8.00, 41182248
777, 0, 16, 8.00, 41194296
777, 0, 16, 8.00, 41206284
776, -1, 16, 8.00, 41235360
775, -1, 16, 8.00, 41247396
775, 0, 16, 8.00, 41259444
775, 0, 16, 8.00, 41271440
774, -1, 16, 8.00, 41283432
773, -1, 16, 8.00, 41295476
773, 0, 16, 8.00, 41307520
773, 0, 16, 8.00, 41319520
772, -1, 16, 8.00, 41331520
772, 0, 16, 8.00, 41346324
772, 0, 16, 8.00, 41358312
771, -1, 16, 8.00, 41370300
771, 0, 16, 8.00, 41382348
771, 0, 16, 8.00, 41394348
771, 0, 16, 8.00, 41406340
770, -1, 16, 8.00, 41418328
769, -1, 16, 8.00, 41430372
770, 1, 16, 8.00, 41442428
