ADC_filtered,ADC_diff,current,charging_time,time
827, 0, 16, 8.00, 82926868
826, -1, 16, 8.00, 82938932
825, -1, 16, 8.00, 82951040
825, 0, 16, 8.00, 82969892
824, -1, 16, 8.00, 82981884
824, 0, 16, 8.00, 82993936
825, 1, 16, 8.00, 83005924
824, -1, 16, 8.00, 83017916
824, 0, 16, 8.00, 83029960
823, -1, 16, 8.00, 83042004
824, 1, 16, 8.00, 83054052
825, 1, 16, 8.00, 83068792
826, 1, 16, 8.00, 83080836
834, 8, 16, 8.00, 83092824
838, 4, 16, 8.00, 83104812
857, 19, 16, 8.00, 83116872
891, 34, 16, 8.00, 83128940
912, 21, 16, 8.00, 83141076
925, 13, 16, 8.00, 83153152
891, -34, 16, 8.00, 83165244
873, -18, 16, 8.00, 83177384
863, -10, 16, 8.00, 83189592
852, -11, 16, 8.00, 83201720
847, -5, 16, 8.00, 83213852
843, -4, 16, 8.00, 83225908
839, -4, 16, 8.00, 83237972
834, -5, 16, 8.00, 83250032
831, -3, 16, 8.00, 83262052
828, -3, 16, 8.00, 83276928
827, -1, 16, 8.00, 83288968
825, -2, 16, 8.00, 83300996
824, -1, 16, 8.00, 83313028
822, -2, 16, 8.00, 83325068
822, 0, 16, 8.00, 83337112
820, -2, 16, 8.00, 83349088
819, -1, 16, 8.00, 83361128
818, -1, 16, 8.00, 83373172
816, -2, 16, 8.00, 83385220
815, -1, 16, 8.00, 83397316
815, 0, 16, 8.00, 83409356
815, 0, 16, 8.00, 83421340
815, 0, 16, 8.00, 83433336
814, -1, 16, 8.00, 83445312
814, 0, 16, 8.00, 83457348
813, -1, 16, 8.00, 83469344
812, -1, 16, 8.00, 83481384
811, -1, 16, 8.00, 83496168
811, 0, 16, 8.00, 83508220
810, -1, 16, 8.00, 83520208
810, 0, 16, 8.00, 83532252
810, 0, 16, 8.00, 83544256
809, -1, 16, 8.00, 83556244
808, -1, 16, 8.00, 83568276
809, 1, 16, 8.00, 83580320
808, -1, 16, 8.00, 83592316
807, -1, 16, 8.00, 83604356
806, -1, 16, 8.00, 83616388
806, 0, 16, 8.00, 83628432
806, 0, 16, 8.00, 83640428
805, -1, 16, 8.00, 83652412
805, 0, 16, 8.00, 83664444
805, 0, 16, 8.00, 83676432
804, -1, 16, 8.00, 83688428
804, 0, 16, 8.00, 83700472
804, 0, 16, 8.00, 83728352
803, -1, 16, 8.00, 83740320
802, -1, 16, 8.00, 83752360
802, 0, 16, 8.00, 83764416
802, 0, 16, 8.00, 83776412
801, -1, 16, 8.00, 83788384
800, -1, 16, 8.00, 83800428
801, 1, 16, 8.00, 83812476
801, 0, 16, 8.00, 83824536
801, 0, 16, 8.00, 83836508
800, -1, 16, 8.00, 83848564
800, 0, 16, 8.00, 83860680
800, 0, 16, 8.00, 83872680
799, -1, 16, 8.00, 83884664
799, 0, 16, 8.00, 83896708
799, 0, 16, 8.00, 83908708
799, 0, 16, 8.00, 83920692
798, -1, 16, 8.00, 83932736
812, 14, 16, 8.00, 83955264
814, 2, 16, 8.00, 83967336
815, 1, 16, 8.00, 83979388
815, 0, 16, 8.00, 83991304
847, 32, 16, 8.00, 84003360
866, 19, 16, 8.00, 84015496
896, 30, 16, 8.00, 84035376
862, -34, 16, 8.00, 84047496
851, -11, 16, 8.00, 84059616
842, -9, 16, 8.00, 84071816
838, -4, 16, 8.00, 84083860
833, -5, 16, 8.00, 84095908
824, -9, 16, 8.00, 84107988
820, -4, 16, 8.00, 84120088
818, -2, 16, 8.00, 84132188
814, -4, 16, 8.00, 84144288
812, -2, 16, 8.00, 84156396
811, -1, 16, 8.00, 84168440
808, -3, 16, 8.00, 84183264
806, -2, 16, 8.00, 84195376
805, -1, 16, 8.00, 84207480
804, -1, 16, 8.00, 84219564
804, 0, 16, 8.00, 84231660
803, -1, 16, 8.00, 84243636
802, -1, 16, 8.00, 84255668
801, -1, 16, 8.00, 84267696
800, -1, 16, 8.00, 84279792
800, 0, 16, 8.00, 84291824
799, -1, 16, 8.00, 84303868
799, 0, 16, 8.00, 84315908
797, -2, 16, 8.00, 84327964
797, 0, 16, 8.00, 84340064
797, 0, 16, 8.00, 84352056
796, -1, 16, 8.00, 84363968
796, 0, 16, 8.00, 84376068
795, -1, 16, 8.00, 84388048
795, 0, 16, 8.00, 84402872
795, 0, 16, 8.00, 84414852
794, -1, 16, 8.00, 84426836
793, -1, 16, 8.00, 84438864
793, 0, 16, 8.00, 84450880
793, 0, 16, 8.00, 84462856
793, 0, 16, 8.00, 84474840
792, -1, 16, 8.00, 84486888
791, -1, 16, 8.00, 84498848
791, 0, 16, 8.00, 84510888
791, 0, 16, 8.00, 84522864
791, 0, 16, 8.00, 84534900
790, -1, 16, 8.00, 84546876
790, 0, 16, 8.00, 84558972
790, 0, 16, 8.00, 84570948
790, 0, 16, 8.00, 84582916
789, -1, 16, 8.00, 84594884
789, 0, 16, 8.00, 84606924
788, -1, 16, 8.00, 84621632
789, 1, 16, 8.00, 84633664
788, -1, 16, 8.00, 84645648
788, 0, 16, 8.00, 84657672
788, 0, 16, 8.00, 84669656
788, 0, 16, 8.00, 84681640
787, -1, 16, 8.00, 84693672
787, 0, 16, 8.00, 84705692
787, 0, 16, 8.00, 84717736
786, -1, 16, 8.00, 84729788
786, 0, 16, 8.00, 84741800
786, 0, 16, 8.00, 84753848
785, -1, 16, 8.00, 84765828
785, 0, 16, 8.00, 84777856
785, 0, 16, 8.00, 84789892
784, -1, 16, 8.00, 84801876
785, 1, 16, 8.00, 84813920
790, 5, 16, 8.00, 84825964
804, 14, 16, 8.00, 84840664
801, -3, 16, 8.00, 84852808
819, 18, 16, 8.00, 84864832
884, 65, 16, 8.00, 84876948
900, 16, 16, 8.00, 84889020
926, 26, 16, 8.00, 84901160
884, -42, 16, 8.00, 84920048
869, -15, 16, 8.00, 84932220
858, -11, 16, 8.00, 84944280
852, -6, 16, 8.00, 84956404
845, -7, 16, 8.00, 84968444
841, -4, 16, 8.00, 84980488
835, -6, 16, 8.00, 84992584
832, -3, 16, 8.00, 85004616
831, -1, 16, 8.00, 85016660
828, -3, 16, 8.00, 85028688
825, -3, 16, 8.00, 85040712
824, -1, 16, 8.00, 85055460
823, -1, 16, 8.00, 85067560
821, -2, 16, 8.00, 85079644
819, -2, 16, 8.00, 85101424
817, -2, 16, 8.00, 85113440
817, 0, 16, 8.00, 85125468
817, 0, 16, 8.00, 85137460
815, -2, 16, 8.00, 85149440
814, -1, 16, 8.00, 85161540
814, 0, 16, 8.00, 85173564
813, -1, 16, 8.00, 85185608
812, -1, 16, 8.00, 85197708
811, -1, 16, 8.00, 85209800
811, 0, 16, 8.00, 85221892
810, -1, 16, 8.00, 85233868
810, 0, 16, 8.00, 85245900
809, -1, 16, 8.00, 85257864
808, -1, 16, 8.00, 85269892
807, -1, 16, 8.00, 85284540
807, 0, 16, 8.00, 85296636
807, 0, 16, 8.00, 85308548
806, -1, 16, 8.00, 85320588
806, 0, 16, 8.00, 85332608
805, -1, 16, 8.00, 85344580
805, 0, 16, 8.00, 85356676
804, -1, 16, 8.00, 85368588
804, 0, 16, 8.00, 85380548
804, 0, 16, 8.00, 85392468
804, 0, 16, 8.00, 85404444
803, -1, 16, 8.00, 85416348
803, 0, 16, 8.00, 85428324
803, 0, 16, 8.00, 85440240
803, 0, 16, 8.00, 85452148
802, -1, 16, 8.00, 85464144
802, 0, 16, 8.00, 85476184
802, 0, 16, 8.00, 85488152
801, -1, 16, 8.00, 85502812
801, 0, 16, 8.00, 85514764
801, 0, 16, 8.00, 85526736
800, -1, 16, 8.00, 85538720
800, 0, 16, 8.00, 85550808
799, -1, 16, 8.00, 85562716
799, 0, 16, 8.00, 85574696
799, 0, 16, 8.00, 85586688
799, 0, 16, 8.00, 85598736
799, 0, 16, 8.00, 85610712
799, 0, 16, 8.00, 85622696
798, -1, 16, 8.00, 85634728
798, 0, 16, 8.00, 85646696
798, 0, 16, 8.00, 85658748
798, 0, 16, 8.00, 85670720
797, -1, 16, 8.00, 85682684
797, 0, 16, 8.00, 85694716
798, 1, 16, 8.00, 85706700
798, 0, 16, 8.00, 85721408
800, 2, 16, 8.00, 85733396
819, 19, 16, 8.00, 85745452
815, -4, 16, 8.00, 85757572
838, 23, 16, 8.00, 85769600
882, 44, 16, 8.00, 85781740
891, 9, 16, 8.00, 85793816
903, 12, 16, 8.00, 85805724
889, -14, 16, 8.00, 85817860
865, -24, 16, 8.00, 85829980
850, -15, 16, 8.00, 85842112
844, -6, 16, 8.00, 85854168
833, -11, 16, 8.00, 85866284
828, -5, 16, 8.00, 85878440
823, -5, 16, 8.00, 85890548
819, -4, 16, 8.00, 85902656
816, -3, 16, 8.00, 85914752
812, -4, 16, 8.00, 85939552
810, -2, 16, 8.00, 85954460
809, -1, 16, 8.00, 85966548
808, -1, 16, 8.00, 85978648
807, -1, 16, 8.00, 85990680
806, -1, 16, 8.00, 86002792
805, -1, 16, 8.00, 86014896
804, -1, 16, 8.00, 86026988
803, -1, 16, 8.00, 86039080
803, 0, 16, 8.00, 86051176
802, -1, 16, 8.00, 86063228
801, -1, 16, 8.00, 86075328
800, -1, 16, 8.00, 86087276
800, 0, 16, 8.00, 86099304
799, -1, 16, 8.00, 86111356
799, 0, 16, 8.00, 86123448
798, -1, 16, 8.00, 86142232
797, -1, 16, 8.00, 86154348
797, 0, 16, 8.00, 86166380
795, -2, 16, 8.00, 86181044
795, 0, 16, 8.00, 86193080
795, 0, 16, 8.00, 86205040
794, -1, 16, 8.00, 86217088
794, 0, 16, 8.00, 86229064
794, 0, 16, 8.00, 86241052
793, -1, 16, 8.00, 86253028
794, 1, 16, 8.00, 86265064
793, -1, 16, 8.00, 86276984
793, 0, 16, 8.00, 86289008
792, -1, 16, 8.00, 86301048
792, 0, 16, 8.00, 86313028
791, -1, 16, 8.00, 86325080
791, 0, 16, 8.00, 86337040
790, -1, 16, 8.00, 86348952
790, 0, 16, 8.00, 86360908
790, 0, 16, 8.00, 86372816
789, -1, 16, 8.00, 86384796
790, 1, 16, 8.00, 86399500
789, -1, 16, 8.00, 86411544
789, 0, 16, 8.00, 86423520
788, -1, 16, 8.00, 86435492
789, 1, 16, 8.00, 86447460
788, -1, 16, 8.00, 86459388
788, 0, 16, 8.00, 86471432
788, 0, 16, 8.00, 86483352
788, 0, 16, 8.00, 86495340
788, 0, 16, 8.00, 86507328
787, -1, 16, 8.00, 86519236
787, 0, 16, 8.00, 86531272
786, -1, 16, 8.00, 86543252
786, 0, 16, 8.00, 86555336
786, 0, 16, 8.00, 86567312
786, 0, 16, 8.00, 86579240
785, -1, 16, 8.00, 86591160
786, 1, 16, 8.00, 86603196
786, 0, 16, 8.00, 86617800
793, 7, 16, 8.00, 86629772
803, 10, 16, 8.00, 86641692
801, -2, 16, 8.00, 86653756
812, 11, 16, 8.00, 86665776
808, -4, 16, 8.00, 86677836
809, 1, 16, 8.00, 86689876
864, 55, 16, 8.00, 86701856
841, -23, 16, 8.00, 86713908
837, -4, 16, 8.00, 86726028
823, -14, 16, 8.00, 86738060
811, -12, 16, 8.00, 86750184
805, -6, 16, 8.00, 86762252
802, -3, 16, 8.00, 86774292
797, -5, 16, 8.00, 86786332
794, -3, 16, 8.00, 86798368
792, -2, 16, 8.00, 86810344
791, -1, 16, 8.00, 86822376
789, -2, 16, 8.00, 86837036
787, -2, 16, 8.00, 86849056
786, -1, 16, 8.00, 86861092
785, -1, 16, 8.00, 86879872
784, -1, 16, 8.00, 86891904
783, -1, 16, 8.00, 86903884
783, 0, 16, 8.00, 86915848
782, -1, 16, 8.00, 86927772
782, 0, 16, 8.00, 86939748
782, 0, 16, 8.00, 86951724
781, -1, 16, 8.00, 86963700
780, -1, 16, 8.00, 86975736
780, 0, 16, 8.00, 86987772
780, 0, 16, 8.00, 86999824
779, -1, 16, 8.00, 87011872
778, -1, 16, 8.00, 87023900
778, 0, 16, 8.00, 87035948
778, 0, 16, 8.00, 87050672
777, -1, 16, 8.00, 87062720
777, 0, 16, 8.00, 87074824
776, -1, 16, 8.00, 87086808
777, 1, 16, 8.00, 87098840
776, -1, 16, 8.00, 87110892
776, 0, 16, 8.00, 87122868
776, 0, 16, 8.00, 87134840
775, -1, 16, 8.00, 87146816
775, 0, 16, 8.00, 87158860
775, 0, 16, 8.00, 87170916
775, 0, 16, 8.00, 87182952
774, -1, 16, 8.00, 87204544
774, 0, 16, 8.00, 87216508
774, 0, 16, 8.00, 87228428
774, 0, 16, 8.00, 87240348
773, -1, 16, 8.00, 87252392
773, 0, 16, 8.00, 87264436
773, 0, 16, 8.00, 87276412
773, 0, 16, 8.00, 87286192
772, -1, 16, 8.00, 87298132
772, 0, 16, 8.00, 87310156
772, 0, 16, 8.00, 87322136
772, 0, 16, 8.00, 87334040
771, -1, 16, 8.00, 87346024
771, 0, 16, 8.00, 87357988
771, 0, 16, 8.00, 87369900
771, 0, 16, 8.00, 87381808
771, 0, 16, 8.00, 87393776
770, -1, 16, 8.00, 87405684
770, 0, 16, 8.00, 87417724
770, 0, 16, 8.00, 87429628
770, 0, 16, 8.00, 87441604
770, 0, 16, 8.00, 87453512
770, 0, 16, 8.00, 87465416
769, -1, 16, 8.00, 87477340
770, 1, 16, 8.00, 87489312
769, -1, 16, 8.00, 87503920
769, 0, 16, 8.00, 87515888
769, 0, 16, 8.00, 87527796
785, 16, 16, 8.00, 87539720
793, 8, 16, 8.00, 87551796
797, 4, 16, 8.00, 87563772
820, 23, 16, 8.00, 87575692
854, 34, 16, 8.00, 87587768
884, 30, 16, 8.00, 87599836
918, 34, 16, 8.00, 87611840
888, -30, 16, 8.00, 87623856
874, -14, 16, 8.00, 87635912
856, -18, 16, 8.00, 87648032
844, -12, 16, 8.00, 87660152
836, -8, 16, 8.00, 87672284
830, -6, 16, 8.00, 87684324
823, -7, 16, 8.00, 87696364
821, -2, 16, 8.00, 87711172
817, -4, 16, 8.00, 87723204
815, -2, 16, 8.00, 87735244
814, -1, 16, 8.00, 87747276
811, -3, 16, 8.00, 87759308
810, -1, 16, 8.00, 87771272
809, -1, 16, 8.00, 87783236
807, -2, 16, 8.00, 87795252
806, -1, 16, 8.00, 87807284
806, 0, 16, 8.00, 87819260
805, -1, 16, 8.00, 87831180
804, -1, 16, 8.00, 87843144
803, -1, 16, 8.00, 87855124
802, -1, 16, 8.00, 87867160
801, -1, 16, 8.00, 87879192
800, -1, 16, 8.00, 87903224
800, 0, 16, 8.00, 87915280
799, -1, 16, 8.00, 87927332
798, -1, 16, 8.00, 87942184
798, 0, 16, 8.00, 87954228
798, 0, 16, 8.00, 87966140
797, -1, 16, 8.00, 87978124
795, -2, 16, 8.00, 87990164
796, 1, 16, 8.00, 88002184
796, 0, 16, 8.00, 88014096
795, -1, 16, 8.00, 88026076
795, 0, 16, 8.00, 88038104
795, 0, 16, 8.00, 88050148
794, -1, 16, 8.00, 88062132
794, 0, 16, 8.00, 88074164
794, 0, 16, 8.00, 88086064
793, -1, 16, 8.00, 88098112
793, 0, 16, 8.00, 88110092
792, -1, 16, 8.00, 88122076
792, 0, 16, 8.00, 88134104
791, -1, 16, 8.00, 88146092
791, 0, 16, 8.00, 88160916
790, -1, 16, 8.00, 88172892
790, 0, 16, 8.00, 88184872
790, 0, 16, 8.00, 88196796
790, 0, 16, 8.00, 88208844
789, -1, 16, 8.00, 88220828
789, 0, 16, 8.00, 88239612
789, 0, 16, 8.00, 88251592
788, -1, 16, 8.00, 88263572
788, 0, 16, 8.00, 88275592
788, 0, 16, 8.00, 88287504
787, -1, 16, 8.00, 88299424
787, 0, 16, 8.00, 88311444
786, -1, 16, 8.00, 88323424
786, 0, 16, 8.00, 88335468
786, 0, 16, 8.00, 88347384
786, 0, 16, 8.00, 88359364
786, 0, 16, 8.00, 88371284
785, -1, 16, 8.00, 88385944
785, 0, 16, 8.00, 88397928
785, 0, 16, 8.00, 88409852
785, 0, 16, 8.00, 88421832
785, 0, 16, 8.00, 88433824
798, 13, 16, 8.00, 88445748
807, 9, 16, 8.00, 88457744
809, 2, 16, 8.00, 88469724
819, 10, 16, 8.00, 88481644
820, 1, 16, 8.00, 88493624
848, 28, 16, 8.00, 88505600
878, 30, 16, 8.00, 88517600
850, -28, 16, 8.00, 88529672
833, -17, 16, 8.00, 88541720
825, -8, 16, 8.00, 88553832
814, -11, 16, 8.00, 88565816
809, -5, 16, 8.00, 88577940
803, -6, 16, 8.00, 88589900
799, -4, 16, 8.00, 88604740
797, -2, 16, 8.00, 88616772
795, -2, 16, 8.00, 88628792
795, 0, 16, 8.00, 88640824
794, -1, 16, 8.00, 88652808
791, -3, 16, 8.00, 88664840
790, -1, 16, 8.00, 88676872
789, -1, 16, 8.00, 88688912
787, -2, 16, 8.00, 88700964
786, -1, 16, 8.00, 88712996
785, -1, 16, 8.00, 88725020
785, 0, 16, 8.00, 88737120
785, 0, 16, 8.00, 88749116
785, 0, 16, 8.00, 88761044
784, -1, 16, 8.00, 88772952
783, -1, 16, 8.00, 88784936
782, -1, 16, 8.00, 88796904
782, 0, 16, 8.00, 88808868
782, 0, 16, 8.00, 88823608
781, -1, 16, 8.00, 88842336
781, 0, 16, 8.00, 88854380
780, -1, 16, 8.00, 88866284
779, -1, 16, 8.00, 88878260
779, 0, 16, 8.00, 88890232
779, 0, 16, 8.00, 88902140
778, -1, 16, 8.00, 88914184
778, 0, 16, 8.00, 88926232
778, 0, 16, 8.00, 88938220
777, -1, 16, 8.00, 88950204
777, 0, 16, 8.00, 88962240
777, 0, 16, 8.00, 88974220
776, -1, 16, 8.00, 88986196
776, 0, 16, 8.00, 88998228
775, -1, 16, 8.00, 89010220
775, 0, 16, 8.00, 89022264
774, -1, 16, 8.00, 89034236
774, 0, 16, 8.00, 89048944
774, 0, 16, 8.00, 89060848
773, -1, 16, 8.00, 89072888
773, 0, 16, 8.00, 89085000
774, 1, 16, 8.00, 89097052
773, -1, 16, 8.00, 89109088
773, 0, 16, 8.00, 89121116
773, 0, 16, 8.00, 89133164
773, 0, 16, 8.00, 89145076
773, 0, 16, 8.00, 89157124
772, -1, 16, 8.00, 89169036
772, 0, 16, 8.00, 89181000
772, 0, 16, 8.00, 89192964
771, -1, 16, 8.00, 89204944
771, 0, 16, 8.00, 89216916
771, 0, 16, 8.00, 89228888
781, 10, 16, 8.00, 89240856
800, 19, 16, 8.00, 89253000
789, -11, 16, 8.00, 89267876
808, 19, 16, 8.00, 89280000
887, 79, 16, 8.00, 89301832
858, -29, 16, 8.00, 89313812
834, -24, 16, 8.00, 89325864
823, -11, 16, 8.00, 89337912
811, -12, 16, 8.00, 89350036
806, -5, 16, 8.00, 89362228
803, -3, 16, 8.00, 89374256
798, -5, 16, 8.00, 89386296
796, -2, 16, 8.00, 89398408
794, -2, 16, 8.00, 89410440
793, -1, 16, 8.00, 89422460
792, -1, 16, 8.00, 89434488
790, -2, 16, 8.00, 89446524
789, -1, 16, 8.00, 89458560
787, -2, 16, 8.00, 89470584
786, -1, 16, 8.00, 89485380
785, -1, 16, 8.00, 89497420
784, -1, 16, 8.00, 89509448
784, 0, 16, 8.00, 89521540
783, -1, 16, 8.00, 89533596
783, 0, 16, 8.00, 89545640
782, -1, 16, 8.00, 89557616
782, 0, 16, 8.00, 89569712
780, -2, 16, 8.00, 89581700
780, 0, 16, 8.00, 89593740
779, -1, 16, 8.00, 89605708
778, -1, 16, 8.00, 89617732
778, 0, 16, 8.00, 89629768
779, 1, 16, 8.00, 89641752
778, -1, 16, 8.00, 89653724
778, 0, 16, 8.00, 89665764
777, -1, 16, 8.00, 89677744
777, 0, 16, 8.00, 89689772
777, 0, 16, 8.00, 89704516
777, 0, 16, 8.00, 89716432
776, -1, 16, 8.00, 89728344
776, 0, 16, 8.00, 89740444
775, -1, 16, 8.00, 89752492
775, 0, 16, 8.00, 89764520
775, 0, 16, 8.00, 89776428
774, -1, 16, 8.00, 89788348
774, 0, 16, 8.00, 89800300
774, 0, 16, 8.00, 89812208
774, 0, 16, 8.00, 89824264
773, -1, 16, 8.00, 89836248
773, 0, 16, 8.00, 89860980
773, 0, 16, 8.00, 89872944
772, -1, 16, 8.00, 89884912
772, 0, 16, 8.00, 89896956
772, 0, 16, 8.00, 89908948
772, 0, 16, 8.00, 89920928
771, -1, 16, 8.00, 89935592
787, 16, 16, 8.00, 89947620
794, 7, 16, 8.00, 89959692
793, -1, 16, 8.00, 89971672
798, 5, 16, 8.00, 89983776
845, 47, 16, 8.00, 89995820
859, 14, 16, 8.00, 90007876
912, 53, 16, 8.00, 90019892
875, -37, 16, 8.00, 90032020
861, -14, 16, 8.00, 90044144
843, -18, 16, 8.00, 90056268
835, -8, 16, 8.00, 90068324
830, -5, 16, 8.00, 90080432
826, -4, 16, 8.00, 90092536
824, -2, 16, 8.00, 90104580
821, -3, 16, 8.00, 90116616
818, -3, 16, 8.00, 90128644
818, 0, 16, 8.00, 90140684
815, -3, 16, 8.00, 90155384
813, -2, 16, 8.00, 90167420
813, 0, 16, 8.00, 90179452
811, -2, 16, 8.00, 90191424
810, -1, 16, 8.00, 90203460
810, 0, 16, 8.00, 90215496
808, -2, 16, 8.00, 90227416
807, -1, 16, 8.00, 90239444
807, 0, 16, 8.00, 90251480
807, 0, 16, 8.00, 90263400
805, -2, 16, 8.00, 90275432
805, 0, 16, 8.00, 90287396
805, 0, 16, 8.00, 90299376
804, -1, 16, 8.00, 90311352
803, -1, 16, 8.00, 90323388
802, -1, 16, 8.00, 90342176
801, -1, 16, 8.00, 90354140
801, 0, 16, 8.00, 90366100
800, -1, 16, 8.00, 90380700
800, 0, 16, 8.00, 90392680
800, 0, 16, 8.00, 90404592
799, -1, 16, 8.00, 90416568
798, -1, 16, 8.00, 90428608
798, 0, 16, 8.00, 90440640
798, 0, 16, 8.00, 90452676
797, -1, 16, 8.00, 90464720
797, 0, 16, 8.00, 90476692
797, 0, 16, 8.00, 90488660
796, -1, 16, 8.00, 90500572
795, -1, 16, 8.00, 90512608
796, 1, 16, 8.00, 90524580
795, -1, 16, 8.00, 90536480
795, 0, 16, 8.00, 90548448
794, -1, 16, 8.00, 90560364
794, 0, 16, 8.00, 90572384
794, 0, 16, 8.00, 90584360
794, 0, 16, 8.00, 90599088
793, -1, 16, 8.00, 90611140
793, 0, 16, 8.00, 90623172
792, -1, 16, 8.00, 90635160
792, 0, 16, 8.00, 90647180
794, 2, 16, 8.00, 90659156
807, 13, 16, 8.00, 90671072
818, 11, 16, 8.00, 90683080
845, 27, 16, 8.00, 90695084
853, 8, 16, 8.00, 90707160
892, 39, 16, 8.00, 90719136
872, -20, 16, 8.00, 90731132
849, -23, 16, 8.00, 90743252
835, -14, 16, 8.00, 90755308
830, -5, 16, 8.00, 90767376
818, -12, 16, 8.00, 90779492
813, -5, 16, 8.00, 90791600
807, -6, 16, 8.00, 90810388
805, -2, 16, 8.00, 90825088
804, -1, 16, 8.00, 90837064
802, -2, 16, 8.00, 90849032
801, -1, 16, 8.00, 90861004
798, -3, 16, 8.00, 90873036
797, -1, 16, 8.00, 90885012
796, -1, 16, 8.00, 90896968
796, 0, 16, 8.00, 90908996
794, -2, 16, 8.00, 90920984
794, 0, 16, 8.00, 90933024
793, -1, 16, 8.00, 90945000
792, -1, 16, 8.00, 90957032
792, 0, 16, 8.00, 90969068
791, -1, 16, 8.00, 90981052
790, -1, 16, 8.00, 90993084
790, 0, 16, 8.00, 91005120
789, -1, 16, 8.00, 91017108
788, -1, 16, 8.00, 91033164
788, 0, 16, 8.00, 91045208
788, 0, 16, 8.00, 91057204
788, 0, 16, 8.00, 91069196
787, -1, 16, 8.00, 91081196
786, -1, 16, 8.00, 91093240
787, 1, 16, 8.00, 91105292
786, -1, 16, 8.00, 91117276
786, 0, 16, 8.00, 91129320
786, 0, 16, 8.00, 91141316
784, -2, 16, 8.00, 91153312
784, 0, 16, 8.00, 91165416
784, 0, 16, 8.00, 91177400
784, 0, 16, 8.00, 91189464
784, 0, 16, 8.00, 91201520
783, -1, 16, 8.00, 91213576
783, 0, 16, 8.00, 91225676
783, 0, 16, 8.00, 91237740
783, 0, 16, 8.00, 91252492
782, -1, 16, 8.00, 91264480
782, 0, 16, 8.00, 91276592
781, -1, 16, 8.00, 91288596
781, 0, 16, 8.00, 91300704
780, -1, 16, 8.00, 91312744
780, 0, 16, 8.00, 91324784
780, 0, 16, 8.00, 91336784
779, -1, 16, 8.00, 91348772
780, 1, 16, 8.00, 91360796
802, 22, 16, 8.00, 91372848
804, 2, 16, 8.00, 91385008
843, 39, 16, 8.00, 91406684
841, -2, 16, 8.00, 91418768
909, 68, 16, 8.00, 91430808
882, -27, 16, 8.00, 91442876
853, -29, 16, 8.00, 91455004
835, -18, 16, 8.00, 91467140
824, -11, 16, 8.00, 91482048
818, -6, 16, 8.00, 91494176
811, -7, 16, 8.00, 91506272
809, -2, 16, 8.00, 91518304
807, -2, 16, 8.00, 91530420
804, -3, 16, 8.00, 91542468
803, -1, 16, 8.00, 91554568
801, -2, 16, 8.00, 91566612
799, -2, 16, 8.00, 91578720
798, -1, 16, 8.00, 91590768
797, -1, 16, 8.00, 91602812
796, -1, 16, 8.00, 91614840
795, -1, 16, 8.00, 91626880
794, -1, 16, 8.00, 91638928
793, -1, 16, 8.00, 91650976
792, -1, 16, 8.00, 91663012
792, 0, 16, 8.00, 91675052
791, -1, 16, 8.00, 91687120
790, -1, 16, 8.00, 91701916
790, 0, 16, 8.00, 91713964
789, -1, 16, 8.00, 91725960
789, 0, 16, 8.00, 91738004
788, -1, 16, 8.00, 91749984
788, 0, 16, 8.00, 91762028
788, 0, 16, 8.00, 91774032
787, -1, 16, 8.00, 91786020
787, 0, 16, 8.00, 91798056
786, -1, 16, 8.00, 91810040
785, -1, 16, 8.00, 91822100
786, 1, 16, 8.00, 91834144
784, -2, 16, 8.00, 91846124
785, 1, 16, 8.00, 91858168
784, -1, 16, 8.00, 91870156
784, 0, 16, 8.00, 91882196
783, -1, 16, 8.00, 91894184
783, 0, 16, 8.00, 91906232
783, 0, 16, 8.00, 91920956
782, -1, 16, 8.00, 91932940
782, 0, 16, 8.00, 91944996
781, -1, 16, 8.00, 91956984
781, 0, 16, 8.00, 91969024
781, 0, 16, 8.00, 91981008
781, 0, 16, 8.00, 91992992
780, -1, 16, 8.00, 92004976
780, 0, 16, 8.00, 92017012
780, 0, 16, 8.00, 92029012
780, 0, 16, 8.00, 92054088
780, 0, 16, 8.00, 92066072
781, 1, 16, 8.00, 92078068
800, 19, 16, 8.00, 92090068
818, 18, 16, 8.00, 92102140
853, 35, 16, 8.00, 92114216
850, -3, 16, 8.00, 92126312
867, 17, 16, 8.00, 92138356
914, 47, 16, 8.00, 92153172
878, -36, 16, 8.00, 92165252
862, -16, 16, 8.00, 92177452
853, -9, 16, 8.00, 92189592
842, -11, 16, 8.00, 92201624
835, -7, 16, 8.00, 92213760
831, -4, 16, 8.00, 92225796
828, -3, 16, 8.00, 92237840
825, -3, 16, 8.00, 92249880
822, -3, 16, 8.00, 92261976
821, -1, 16, 8.00, 92274080
819, -2, 16, 8.00, 92286188
818, -1, 16, 8.00, 92298232
816, -2, 16, 8.00, 92310352
814, -2, 16, 8.00, 92322444
813, -1, 16, 8.00, 92334480
812, -1, 16, 8.00, 92346584
811, -1, 16, 8.00, 92361440
809, -2, 16, 8.00, 92373480
809, 0, 16, 8.00, 92385584
808, -1, 16, 8.00, 92397580
807, -1, 16, 8.00, 92409624
806, -1, 16, 8.00, 92421720
806, 0, 16, 8.00, 92433756
806, 0, 16, 8.00, 92452568
804, -2, 16, 8.00, 92464628
805, 1, 16, 8.00, 92476672
804, -1, 16, 8.00, 92488740
803, -1, 16, 8.00, 92500784
802, -1, 16, 8.00, 92512808
802, 0, 16, 8.00, 92524904
801, -1, 16, 8.00, 92536960
